transaction_id,payment_method,device_type,city_tier,network_type,hour_of_day,amount,amount_bucket,past_failed_attempts,success
TXN_015729,Wallet,Android,Tier 2,4G,2,1195.09,med,0,1
TXN_015730,Netbanking,Android,Tier 3,3G,17,570.1,med,1,1
TXN_015731,UPI,Android,Tier 1,4G,6,111.54,low,0,1
TXN_015732,Card,Android,Tier 1,4G,8,1551.23,med,0,0
TXN_015733,UPI,Android,Tier 1,4G,14,1814.91,med,1,1
TXN_015734,Card,Android,Tier 2,5G,18,726.1,med,0,1
TXN_015735,Card,Android,Tier 2,4G,15,222.83,low,1,1
TXN_015736,Card,Android,Tier 1,5G,18,1435.92,med,0,1
TXN_015737,UPI,Android,Tier 2,4G,18,753.61,med,0,1
TXN_015738,UPI,Android,Tier 2,4G,16,825.51,med,0,1
TXN_015739,UPI,Android,Tier 2,Wifi,5,977.97,med,1,1
TXN_015740,Wallet,Android,Tier 2,Wifi,0,128.33,low,1,1
TXN_015741,Card,Android,Tier 3,5G,18,75.59,low,0,1
TXN_015742,Netbanking,Android,Tier 2,Wifi,14,495.76,low,1,1
TXN_015743,PayLater,iOS,Tier 2,4G,2,3610.65,high,1,0
TXN_015744,UPI,Android,Tier 3,4G,16,246.68,low,0,1
TXN_015745,Card,Android,Tier 3,4G,5,3660.1,high,0,0
TXN_015746,Card,Desktop,Tier 1,3G,3,1876.36,med,0,0
TXN_015747,PayLater,Android,Tier 1,5G,7,15141.83,ultra_high,3,0
TXN_015748,PayLater,Android,Tier 3,4G,21,1236.9,med,0,0
TXN_015749,Card,Android,Tier 1,4G,3,461.57,low,2,0
TXN_015750,UPI,iOS,Tier 3,4G,20,204.17,low,1,1
TXN_015751,Netbanking,Android,Tier 1,4G,1,1731.01,med,1,0
TXN_015752,UPI,Android,Tier 3,4G,9,569.67,med,0,0
TXN_015753,Netbanking,Android,Tier 2,4G,11,405.55,low,0,1
TXN_015754,Wallet,Android,Tier 2,4G,0,483.95,low,1,1
TXN_015755,UPI,Android,Tier 1,4G,11,405.57,low,0,1
TXN_015756,Card,iOS,Tier 3,5G,22,351.52,low,1,1
TXN_015757,UPI,Android,Tier 1,5G,9,413.29,low,0,1
TXN_015758,UPI,Android,Tier 1,4G,11,9908.64,high,1,1
TXN_015759,UPI,Android,Tier 1,5G,18,461.44,low,0,1
TXN_015760,Netbanking,Android,Tier 3,4G,2,1220.87,med,0,0
TXN_015761,Wallet,iOS,Tier 2,4G,21,632.33,med,0,1
TXN_015762,Wallet,Android,Tier 2,Wifi,18,215.56,low,4,1
TXN_015763,UPI,Android,Tier 2,4G,22,1733.56,med,4,0
TXN_015764,Wallet,Android,Tier 3,4G,6,1532.09,med,0,1
TXN_015765,Card,Android,Tier 2,Wifi,20,611.12,med,1,1
TXN_015766,UPI,Android,Tier 2,4G,0,1993.24,med,0,1
TXN_015767,UPI,iOS,Tier 2,4G,12,694.27,med,1,1
TXN_015768,UPI,Android,Tier 2,Wifi,8,990.11,med,1,1
TXN_015769,Wallet,iOS,Tier 1,4G,15,2490.98,high,0,1
TXN_015770,Card,Android,Tier 1,5G,17,572.02,med,1,0
TXN_015771,Card,iOS,Tier 1,4G,14,5729.36,high,0,1
TXN_015772,UPI,Android,Tier 1,4G,19,358.86,low,0,1
TXN_015773,Card,Android,Tier 2,5G,14,2317.59,high,4,0
TXN_015774,UPI,Desktop,Tier 2,4G,14,1021.96,med,0,1
TXN_015775,UPI,Android,Tier 3,5G,9,1075.93,med,3,1
TXN_015776,Card,iOS,Tier 1,Wifi,17,2399.6,high,0,0
TXN_015777,UPI,Android,Tier 2,4G,14,1900.69,med,1,1
TXN_015778,Netbanking,Android,Tier 2,Wifi,11,245.04,low,0,1
TXN_015779,UPI,iOS,Tier 1,4G,0,468.83,low,0,1
TXN_015780,Card,Android,Tier 2,4G,12,590.89,med,2,0
TXN_015781,UPI,Android,Tier 3,Wifi,16,787.07,med,0,1
TXN_015782,Card,Android,Tier 1,4G,16,2072.95,high,1,0
TXN_015783,UPI,Android,Tier 2,4G,6,149.65,low,1,1
TXN_015784,UPI,Android,Tier 1,5G,10,1762.38,med,0,1
TXN_015785,Wallet,Android,Tier 1,4G,11,1316.05,med,0,1
TXN_015786,UPI,Android,Tier 2,4G,8,3001.07,high,0,1
TXN_015787,Netbanking,Android,Tier 3,5G,14,217.74,low,2,1
TXN_015788,PayLater,Android,Tier 2,Wifi,0,971.9,med,0,1
TXN_015789,UPI,Android,Tier 2,4G,21,1262.75,med,0,1
TXN_015790,UPI,iOS,Tier 3,4G,10,131.28,low,0,1
TXN_015791,Card,Android,Tier 1,4G,4,500.55,med,0,1
TXN_015792,PayLater,Android,Tier 2,4G,18,266.54,low,0,0
TXN_015793,Wallet,iOS,Tier 2,Wifi,17,421.54,low,2,1
TXN_015794,UPI,Desktop,Tier 3,Wifi,17,3172.12,high,0,1
TXN_015795,Netbanking,Android,Tier 3,5G,17,2816.35,high,0,1
TXN_015796,UPI,Android,Tier 3,5G,22,727.44,med,0,1
TXN_015797,PayLater,Android,Tier 1,Wifi,19,5470.96,high,0,0
TXN_015798,PayLater,Android,Tier 2,4G,6,680.1,med,0,1
TXN_015799,UPI,iOS,Tier 2,4G,13,247.92,low,2,0
TXN_015800,UPI,Desktop,Tier 2,4G,0,1882.11,med,0,1
TXN_015801,UPI,Desktop,Tier 2,Wifi,19,1505.8,med,0,1
TXN_015802,UPI,Android,Tier 1,4G,8,758.01,med,2,0
TXN_015803,Netbanking,Android,Tier 1,5G,15,680.7,med,0,0
TXN_015804,UPI,Desktop,Tier 1,4G,22,819.39,med,1,1
TXN_015805,UPI,Android,Tier 3,5G,5,1670.64,med,0,1
TXN_015806,UPI,Android,Tier 3,Wifi,6,1687.74,med,0,1
TXN_015807,PayLater,Android,Tier 1,4G,17,1991.73,med,0,1
TXN_015808,Card,Android,Tier 3,5G,0,665.47,med,1,0
TXN_015809,UPI,Android,Tier 1,4G,15,726.06,med,0,1
TXN_015810,UPI,iOS,Tier 2,Wifi,17,897.13,med,0,1
TXN_015811,PayLater,Android,Tier 1,4G,17,330.97,low,0,0
TXN_015812,Netbanking,Android,Tier 3,4G,18,247.93,low,0,0
TXN_015813,UPI,Android,Tier 2,4G,12,3743.43,high,0,1
TXN_015814,UPI,Android,Tier 1,4G,18,879.92,med,2,1
TXN_015815,UPI,Android,Tier 2,Wifi,2,316.3,low,1,1
TXN_015816,UPI,Android,Tier 1,Wifi,19,434.83,low,1,1
TXN_015817,Card,Android,Tier 1,4G,16,474.1,low,0,1
TXN_015818,Wallet,iOS,Tier 1,4G,10,1671.99,med,0,1
TXN_015819,UPI,Android,Tier 1,5G,16,4608.7,high,0,1
TXN_015820,Netbanking,iOS,Tier 3,4G,11,547.93,med,0,0
TXN_015821,UPI,Android,Tier 2,4G,11,88.7,low,0,1
TXN_015822,Card,Android,Tier 1,4G,19,1332.55,med,1,1
TXN_015823,Card,Android,Tier 1,Wifi,15,153.28,low,0,1
TXN_015824,UPI,Android,Tier 1,Wifi,0,538.88,med,0,1
TXN_015825,UPI,Android,Tier 1,Wifi,19,5610.48,high,3,1
TXN_015826,Card,Android,Tier 2,4G,12,166.5,low,0,1
TXN_015827,UPI,Android,Tier 1,5G,1,407.8,low,0,1
TXN_015828,UPI,Android,Tier 2,5G,15,237.15,low,0,1
TXN_015829,UPI,Android,Tier 2,4G,6,167.45,low,0,1
TXN_015830,PayLater,Android,Tier 1,Wifi,21,443.5,low,0,1
TXN_015831,UPI,Android,Tier 3,3G,1,650.49,med,0,1
TXN_015832,Netbanking,Android,Tier 1,Wifi,17,3595.58,high,0,1
TXN_015833,UPI,Android,Tier 1,5G,16,481.9,low,0,1
TXN_015834,Netbanking,Android,Tier 1,5G,15,1643.66,med,0,1
TXN_015835,Card,Android,Tier 1,5G,19,6959.55,high,2,0
TXN_015836,Wallet,Android,Tier 1,Wifi,17,9581.41,high,0,0
TXN_015837,UPI,Android,Tier 1,4G,20,437.5,low,0,1
TXN_015838,Card,iOS,Tier 3,4G,19,5928.68,high,2,0
TXN_015839,Card,Android,Tier 2,5G,15,1771.46,med,0,1
TXN_015840,UPI,iOS,Tier 2,Wifi,0,4000.88,high,2,1
TXN_015841,UPI,Android,Tier 2,4G,20,241.83,low,0,0
TXN_015842,UPI,Desktop,Tier 2,Wifi,4,577.08,med,1,1
TXN_015843,UPI,Android,Tier 1,4G,14,1467.28,med,0,1
TXN_015844,Wallet,Desktop,Tier 1,Wifi,12,149.86,low,0,1
TXN_015845,UPI,Android,Tier 1,5G,4,400.9,low,0,1
TXN_015846,UPI,Android,Tier 2,5G,17,204.13,low,2,0
TXN_015847,Card,Android,Tier 1,5G,19,561.19,med,0,1
TXN_015848,UPI,Android,Tier 1,Wifi,4,676.62,med,0,1
TXN_015849,UPI,iOS,Tier 1,Wifi,15,25654.0,ultra_high,0,1
TXN_015850,UPI,iOS,Tier 1,Wifi,10,1234.66,med,2,1
TXN_015851,PayLater,Desktop,Tier 1,4G,10,157.9,low,0,1
TXN_015852,Netbanking,Android,Tier 1,4G,21,1087.96,med,0,1
TXN_015853,Netbanking,Android,Tier 1,Wifi,22,42.42,low,0,1
TXN_015854,UPI,Android,Tier 1,Wifi,2,2290.24,high,4,1
TXN_015855,Netbanking,Desktop,Tier 1,4G,18,2503.99,high,0,0
TXN_015856,UPI,Android,Tier 1,4G,9,159.68,low,0,1
TXN_015857,UPI,Android,Tier 1,4G,1,1507.98,med,0,1
TXN_015858,UPI,Android,Tier 2,4G,16,644.92,med,1,1
TXN_015859,Card,Android,Tier 1,5G,2,348.51,low,0,1
TXN_015860,UPI,Desktop,Tier 1,4G,2,5213.26,high,0,1
TXN_015861,UPI,Android,Tier 1,4G,7,498.91,low,1,1
TXN_015862,UPI,Android,Tier 1,Wifi,15,1306.07,med,1,1
TXN_015863,UPI,Android,Tier 1,4G,11,592.16,med,0,1
TXN_015864,Card,iOS,Tier 3,5G,21,4701.67,high,1,0
TXN_015865,UPI,Android,Tier 3,4G,18,655.09,med,1,1
TXN_015866,Card,Android,Tier 1,5G,0,406.97,low,0,0
TXN_015867,UPI,Android,Tier 2,4G,18,889.52,med,0,1
TXN_015868,Netbanking,Android,Tier 1,4G,3,189.64,low,2,0
TXN_015869,Card,Android,Tier 1,4G,16,9029.32,high,0,1
TXN_015870,UPI,Android,Tier 2,Wifi,18,5314.64,high,0,1
TXN_015871,UPI,Desktop,Tier 1,5G,3,695.0,med,2,0
TXN_015872,Card,Desktop,Tier 2,4G,14,353.58,low,3,0
TXN_015873,Netbanking,Android,Tier 2,Wifi,6,503.8,med,1,0
TXN_015874,UPI,iOS,Tier 2,4G,19,230.78,low,1,0
TXN_015875,UPI,Android,Tier 3,Wifi,16,434.11,low,0,1
TXN_015876,Netbanking,Android,Tier 3,4G,21,455.63,low,0,1
TXN_015877,Card,Android,Tier 2,4G,8,211.2,low,0,1
TXN_015878,UPI,Android,Tier 1,4G,6,3397.25,high,4,1
TXN_015879,UPI,Android,Tier 1,5G,3,785.25,med,1,1
TXN_015880,UPI,Android,Tier 2,4G,16,1646.14,med,1,1
TXN_015881,Card,iOS,Tier 3,4G,14,614.98,med,0,1
TXN_015882,UPI,Android,Tier 2,4G,22,239.2,low,0,1
TXN_015883,PayLater,Android,Tier 3,Wifi,8,484.63,low,0,1
TXN_015884,UPI,Android,Tier 1,Wifi,15,422.97,low,0,1
TXN_015885,UPI,Android,Tier 1,5G,5,2829.63,high,1,1
TXN_015886,Card,Android,Tier 1,5G,16,4348.71,high,0,1
TXN_015887,Wallet,Android,Tier 2,5G,6,193.58,low,0,1
TXN_015888,Netbanking,iOS,Tier 3,4G,16,756.02,med,0,1
TXN_015889,UPI,iOS,Tier 1,Wifi,13,861.51,med,0,1
TXN_015890,Card,Android,Tier 3,4G,14,463.12,low,2,1
TXN_015891,Card,Android,Tier 2,5G,19,565.48,med,0,1
TXN_015892,UPI,Desktop,Tier 2,5G,20,905.53,med,0,1
TXN_015893,UPI,Android,Tier 3,5G,17,204.63,low,0,1
TXN_015894,UPI,Android,Tier 1,Wifi,18,1083.97,med,1,1
TXN_015895,UPI,Android,Tier 2,4G,17,1366.61,med,0,1
TXN_015896,Wallet,Android,Tier 1,5G,13,205.08,low,0,1
TXN_015897,UPI,iOS,Tier 1,5G,19,4816.61,high,0,1
TXN_015898,PayLater,Android,Tier 2,4G,22,781.57,med,0,1
TXN_015899,UPI,Android,Tier 3,4G,4,4581.34,high,1,1
TXN_015900,Card,Android,Tier 2,Wifi,6,1102.37,med,1,1
TXN_015901,UPI,Android,Tier 2,4G,11,882.16,med,0,1
TXN_015902,UPI,Desktop,Tier 2,4G,16,2929.56,high,0,1
TXN_015903,UPI,Android,Tier 1,4G,18,1274.02,med,0,1
TXN_015904,UPI,Android,Tier 3,5G,15,202.09,low,2,1
TXN_015905,Card,Desktop,Tier 2,Wifi,1,1000.56,med,0,1
TXN_015906,UPI,Android,Tier 1,4G,11,1546.72,med,0,0
TXN_015907,Netbanking,Android,Tier 1,5G,16,405.05,low,0,0
TXN_015908,UPI,Android,Tier 1,4G,20,4149.95,high,0,1
TXN_015909,UPI,Android,Tier 1,4G,2,672.55,med,0,1
TXN_015910,UPI,Android,Tier 1,Wifi,7,1105.23,med,0,0
TXN_015911,Wallet,Android,Tier 1,4G,4,808.57,med,0,1
TXN_015912,Card,Android,Tier 2,4G,20,2758.77,high,1,1
TXN_015913,UPI,Desktop,Tier 2,5G,22,2416.42,high,0,1
TXN_015914,UPI,Android,Tier 2,4G,23,771.26,med,0,1
TXN_015915,UPI,Android,Tier 1,5G,16,329.61,low,0,1
TXN_015916,PayLater,Android,Tier 2,Wifi,20,205.91,low,0,1
TXN_015917,Card,iOS,Tier 1,4G,13,569.02,med,0,1
TXN_015918,UPI,Android,Tier 2,4G,22,982.77,med,1,1
TXN_015919,Card,iOS,Tier 1,4G,13,724.3,med,1,0
TXN_015920,UPI,Android,Tier 2,4G,3,647.14,med,1,1
TXN_015921,PayLater,Desktop,Tier 1,4G,14,346.65,low,0,1
TXN_015922,UPI,Android,Tier 3,Wifi,1,147.0,low,0,1
TXN_015923,Card,Android,Tier 3,5G,20,784.09,med,0,1
TXN_015924,UPI,Android,Tier 2,4G,3,248.64,low,0,1
TXN_015925,Card,iOS,Tier 1,Wifi,16,908.16,med,3,0
TXN_015926,Netbanking,Android,Tier 1,4G,22,1238.08,med,0,1
TXN_015927,Card,Android,Tier 3,5G,2,3786.35,high,0,1
TXN_015928,Card,Android,Tier 2,4G,21,474.04,low,0,1
TXN_015929,Wallet,iOS,Tier 3,4G,20,173.36,low,4,0
TXN_015930,UPI,iOS,Tier 1,5G,15,592.86,med,0,1
TXN_015931,UPI,Android,Tier 3,4G,11,1004.39,med,0,1
TXN_015932,UPI,Android,Tier 3,5G,19,3689.9,high,0,1
TXN_015933,PayLater,Android,Tier 2,4G,2,3232.07,high,0,0
TXN_015934,UPI,iOS,Tier 1,4G,4,679.88,med,0,1
TXN_015935,Card,iOS,Tier 2,5G,15,593.52,med,0,1
TXN_015936,Card,Android,Tier 3,Wifi,6,193.56,low,0,0
TXN_015937,UPI,Android,Tier 3,4G,19,509.46,med,0,1
TXN_015938,UPI,Desktop,Tier 1,4G,15,1492.54,med,0,1
TXN_015939,UPI,iOS,Tier 1,5G,16,3934.57,high,0,1
TXN_015940,UPI,Android,Tier 3,5G,1,1858.08,med,1,1
TXN_015941,UPI,Android,Tier 2,5G,11,397.86,low,1,1
TXN_015942,UPI,Android,Tier 3,5G,12,159.69,low,0,1
TXN_015943,Wallet,Android,Tier 3,3G,4,1142.17,med,0,1
TXN_015944,PayLater,Android,Tier 3,4G,15,540.22,med,1,1
TXN_015945,UPI,Android,Tier 1,5G,7,1636.85,med,1,1
TXN_015946,UPI,Android,Tier 1,5G,23,322.43,low,0,1
TXN_015947,UPI,Android,Tier 1,5G,13,6313.55,high,0,1
TXN_015948,Card,Android,Tier 3,4G,7,508.92,med,1,1
TXN_015949,Netbanking,Android,Tier 2,5G,17,5711.81,high,0,1
TXN_015950,UPI,iOS,Tier 1,5G,19,1998.09,med,1,1
TXN_015951,UPI,Android,Tier 1,5G,11,1688.62,med,0,1
TXN_015952,Netbanking,Android,Tier 1,4G,10,246.5,low,0,1
TXN_015953,Card,Android,Tier 3,5G,15,182.96,low,1,1
TXN_015954,UPI,iOS,Tier 2,Wifi,21,701.23,med,0,1
TXN_015955,Card,iOS,Tier 2,Wifi,14,196.64,low,0,0
TXN_015956,UPI,Android,Tier 1,5G,12,2803.51,high,0,1
TXN_015957,UPI,Desktop,Tier 3,5G,21,2631.05,high,4,1
TXN_015958,Netbanking,Android,Tier 1,4G,20,1394.27,med,1,0
TXN_015959,Netbanking,Desktop,Tier 2,4G,17,420.7,low,0,0
TXN_015960,UPI,Android,Tier 1,4G,23,2648.5,high,1,1
TXN_015961,Wallet,Android,Tier 1,Wifi,0,797.78,med,0,1
TXN_015962,UPI,Android,Tier 1,4G,0,345.36,low,0,1
TXN_015963,Netbanking,Android,Tier 2,5G,0,651.31,med,3,1
TXN_015964,UPI,Android,Tier 2,Wifi,8,809.65,med,1,1
TXN_015965,Wallet,iOS,Tier 1,Wifi,20,1462.36,med,0,0
TXN_015966,Wallet,iOS,Tier 1,5G,13,3609.62,high,0,1
TXN_015967,UPI,Android,Tier 3,5G,17,112.92,low,0,1
TXN_015968,Wallet,Android,Tier 1,5G,0,7400.04,high,0,1
TXN_015969,Netbanking,Android,Tier 1,4G,19,1122.36,med,0,1
TXN_015970,Netbanking,Android,Tier 2,4G,10,1308.58,med,0,0
TXN_015971,UPI,Android,Tier 3,4G,1,1568.65,med,1,1
TXN_015972,Netbanking,Android,Tier 1,4G,18,1161.01,med,0,0
TXN_015973,Netbanking,iOS,Tier 3,Wifi,1,2055.75,high,0,1
TXN_015974,UPI,Android,Tier 1,4G,23,36410.33,ultra_high,0,1
TXN_015975,PayLater,Android,Tier 1,5G,18,8518.19,high,0,1
TXN_015976,UPI,Android,Tier 1,4G,1,775.66,med,0,1
TXN_015977,UPI,Android,Tier 2,3G,5,7155.71,high,1,1
TXN_015978,UPI,Android,Tier 1,4G,22,2144.53,high,0,1
TXN_015979,Card,iOS,Tier 2,4G,14,213.05,low,0,1
TXN_015980,Card,Android,Tier 1,4G,10,203.15,low,0,1
TXN_015981,UPI,Android,Tier 1,Wifi,15,838.83,med,0,1
TXN_015982,PayLater,iOS,Tier 3,4G,19,3557.13,high,2,0
TXN_015983,UPI,Android,Tier 2,Wifi,20,965.11,med,1,1
TXN_015984,UPI,iOS,Tier 1,5G,21,3502.13,high,0,1
TXN_015985,UPI,Android,Tier 2,4G,2,2743.05,high,0,1
TXN_015986,Card,Android,Tier 2,4G,2,1583.99,med,0,0
TXN_015987,Wallet,iOS,Tier 1,5G,18,680.29,med,0,1
TXN_015988,Card,Android,Tier 2,4G,20,503.77,med,0,1
TXN_015989,Netbanking,Android,Tier 1,Wifi,10,566.45,med,2,1
TXN_015990,UPI,Android,Tier 2,4G,5,2244.43,high,0,1
TXN_015991,UPI,iOS,Tier 2,5G,8,1009.79,med,4,0
TXN_015992,UPI,Android,Tier 1,5G,4,944.52,med,0,1
TXN_015993,UPI,Android,Tier 1,5G,23,401.08,low,0,1
TXN_015994,UPI,iOS,Tier 1,4G,6,3538.53,high,0,1
TXN_015995,Card,Android,Tier 3,Wifi,19,2434.59,high,0,1
TXN_015996,UPI,iOS,Tier 2,5G,0,24368.74,ultra_high,0,1
TXN_015997,Netbanking,iOS,Tier 1,5G,2,1067.1,med,0,0
TXN_015998,UPI,Android,Tier 2,5G,10,7203.57,high,0,1
TXN_015999,UPI,iOS,Tier 1,5G,20,582.88,med,1,1
TXN_016000,Card,Android,Tier 2,Wifi,9,156.37,low,1,1
TXN_016001,UPI,Android,Tier 2,Wifi,12,343.42,low,0,1
TXN_016002,Wallet,Android,Tier 3,4G,2,2403.34,high,0,0
TXN_016003,Card,Android,Tier 1,4G,10,195.81,low,2,1
TXN_016004,UPI,iOS,Tier 2,3G,19,719.61,med,1,1
TXN_016005,PayLater,Android,Tier 2,4G,8,1359.8,med,0,1
TXN_016006,UPI,Android,Tier 3,Wifi,10,2462.8,high,0,1
TXN_016007,UPI,Desktop,Tier 2,5G,8,278.52,low,0,1
TXN_016008,Card,Android,Tier 2,4G,12,2353.08,high,4,0
TXN_016009,UPI,Android,Tier 1,4G,8,672.12,med,1,1
TXN_016010,Netbanking,Android,Tier 2,4G,13,2760.07,high,1,0
TXN_016011,Netbanking,Desktop,Tier 3,Wifi,15,1998.4,med,0,1
TXN_016012,PayLater,iOS,Tier 3,4G,16,526.06,med,2,0
TXN_016013,UPI,iOS,Tier 2,4G,14,246.13,low,0,1
TXN_016014,UPI,Android,Tier 1,Wifi,10,2899.46,high,1,1
TXN_016015,Netbanking,iOS,Tier 3,4G,11,271.55,low,0,0
TXN_016016,UPI,Android,Tier 1,5G,10,967.03,med,0,1
TXN_016017,UPI,iOS,Tier 1,5G,17,667.05,med,0,1
TXN_016018,UPI,Android,Tier 2,4G,23,292.56,low,0,1
TXN_016019,UPI,Android,Tier 1,4G,11,401.96,low,0,1
TXN_016020,UPI,Android,Tier 3,4G,7,683.66,med,0,1
TXN_016021,Netbanking,Android,Tier 2,4G,20,641.98,med,2,1
TXN_016022,Netbanking,Android,Tier 2,4G,9,957.08,med,0,0
TXN_016023,UPI,Desktop,Tier 2,5G,22,566.71,med,0,1
TXN_016024,UPI,Android,Tier 2,5G,2,3321.64,high,0,1
TXN_016025,UPI,iOS,Tier 2,5G,19,4330.89,high,0,1
TXN_016026,Wallet,Android,Tier 1,4G,3,340.39,low,0,1
TXN_016027,UPI,iOS,Tier 2,4G,12,409.7,low,0,1
TXN_016028,Card,iOS,Tier 1,4G,19,1084.29,med,0,1
TXN_016029,UPI,Android,Tier 1,4G,7,477.3,low,3,1
TXN_016030,Card,Android,Tier 2,Wifi,1,618.9,med,0,1
TXN_016031,UPI,Android,Tier 1,4G,1,713.21,med,0,1
TXN_016032,Netbanking,Android,Tier 3,4G,20,281.68,low,1,1
TXN_016033,UPI,Android,Tier 2,5G,5,555.7,med,0,1
TXN_016034,Card,iOS,Tier 3,5G,19,215.35,low,0,1
TXN_016035,UPI,Desktop,Tier 1,3G,6,920.95,med,3,0
TXN_016036,Card,Android,Tier 3,4G,3,17125.28,ultra_high,0,1
TXN_016037,Wallet,Android,Tier 1,4G,7,417.39,low,0,1
TXN_016038,UPI,iOS,Tier 1,4G,17,244.74,low,0,1
TXN_016039,Netbanking,Android,Tier 1,4G,9,93.55,low,0,1
TXN_016040,Card,Android,Tier 2,5G,19,592.1,med,0,1
TXN_016041,UPI,iOS,Tier 1,Wifi,10,562.16,med,1,1
TXN_016042,UPI,Android,Tier 2,5G,6,498.2,low,2,0
TXN_016043,UPI,Android,Tier 1,4G,4,6783.76,high,0,1
TXN_016044,Card,iOS,Tier 1,4G,10,1017.16,med,0,0
TXN_016045,Netbanking,Android,Tier 2,Wifi,17,3886.16,high,0,1
TXN_016046,UPI,iOS,Tier 1,4G,15,2855.36,high,0,1
TXN_016047,UPI,Android,Tier 2,Wifi,18,220.95,low,0,1
TXN_016048,Netbanking,Android,Tier 2,5G,19,2940.01,high,0,0
TXN_016049,Wallet,Desktop,Tier 3,3G,4,826.51,med,2,1
TXN_016050,UPI,Android,Tier 1,Wifi,6,174.88,low,1,1
TXN_016051,PayLater,iOS,Tier 3,4G,2,382.0,low,0,1
TXN_016052,UPI,iOS,Tier 2,5G,9,3597.64,high,2,0
TXN_016053,UPI,Android,Tier 3,4G,18,705.69,med,1,1
TXN_016054,Netbanking,Android,Tier 1,4G,4,530.49,med,2,1
TXN_016055,UPI,Android,Tier 2,4G,4,2652.17,high,0,1
TXN_016056,UPI,iOS,Tier 3,4G,22,4402.99,high,0,1
TXN_016057,UPI,Android,Tier 1,4G,21,1476.8,med,0,1
TXN_016058,Netbanking,Android,Tier 2,4G,10,605.49,med,3,0
TXN_016059,Netbanking,Android,Tier 3,5G,18,3497.64,high,0,1
TXN_016060,UPI,Android,Tier 2,Wifi,11,96.35,low,0,1
TXN_016061,UPI,iOS,Tier 1,5G,16,1037.87,med,2,0
TXN_016062,UPI,iOS,Tier 2,4G,21,3181.45,high,0,1
TXN_016063,Card,Desktop,Tier 1,4G,21,3851.75,high,1,1
TXN_016064,UPI,Android,Tier 3,4G,19,7414.48,high,0,1
TXN_016065,Netbanking,iOS,Tier 1,5G,14,4019.49,high,0,1
TXN_016066,UPI,Android,Tier 1,Wifi,17,1339.34,med,0,1
TXN_016067,UPI,Android,Tier 1,4G,8,313.82,low,0,1
TXN_016068,UPI,Android,Tier 2,5G,21,685.74,med,0,1
TXN_016069,UPI,Desktop,Tier 3,5G,16,692.71,med,0,1
TXN_016070,Wallet,iOS,Tier 1,4G,23,335.18,low,2,1
TXN_016071,UPI,Desktop,Tier 1,4G,22,28.19,low,2,1
TXN_016072,UPI,iOS,Tier 1,5G,10,929.41,med,0,1
TXN_016073,UPI,iOS,Tier 3,5G,5,282.02,low,0,1
TXN_016074,UPI,Android,Tier 2,4G,11,1143.1,med,0,1
TXN_016075,UPI,iOS,Tier 1,4G,10,191.97,low,0,1
TXN_016076,UPI,Android,Tier 2,5G,16,166.59,low,0,1
TXN_016077,UPI,Android,Tier 1,4G,9,474.71,low,0,1
TXN_016078,Card,Android,Tier 2,Wifi,12,2725.74,high,0,1
TXN_016079,UPI,Android,Tier 1,4G,4,1108.39,med,0,1
TXN_016080,UPI,Android,Tier 3,4G,3,1845.31,med,0,1
TXN_016081,PayLater,Android,Tier 3,4G,6,260.61,low,1,0
TXN_016082,UPI,Android,Tier 2,Wifi,14,1012.28,med,0,1
TXN_016083,UPI,Desktop,Tier 2,Wifi,1,309.25,low,1,1
TXN_016084,UPI,iOS,Tier 2,Wifi,16,3678.56,high,0,1
TXN_016085,UPI,Android,Tier 1,4G,22,3839.22,high,0,0
TXN_016086,Netbanking,Android,Tier 2,Wifi,23,468.42,low,0,1
TXN_016087,UPI,Android,Tier 2,Wifi,20,5860.77,high,1,1
TXN_016088,Card,Android,Tier 3,4G,7,734.82,med,0,1
TXN_016089,UPI,Android,Tier 1,3G,15,6137.52,high,0,1
TXN_016090,UPI,Desktop,Tier 2,Wifi,19,218.73,low,3,0
TXN_016091,Netbanking,Android,Tier 2,3G,23,220.41,low,0,0
TXN_016092,UPI,Android,Tier 1,Wifi,2,1745.86,med,0,1
TXN_016093,Card,Android,Tier 2,5G,22,337.71,low,0,1
TXN_016094,UPI,Android,Tier 3,Wifi,21,1465.81,med,0,1
TXN_016095,Card,Android,Tier 3,4G,16,261.9,low,0,1
TXN_016096,UPI,Android,Tier 2,Wifi,4,202.48,low,0,1
TXN_016097,Netbanking,Desktop,Tier 1,4G,13,2847.69,high,3,1
TXN_016098,UPI,Android,Tier 3,5G,13,10705.14,ultra_high,1,1
TXN_016099,Wallet,Android,Tier 2,Wifi,13,761.37,med,0,1
TXN_016100,UPI,Android,Tier 1,5G,10,1941.17,med,0,1
TXN_016101,Card,Android,Tier 1,Wifi,19,723.86,med,0,1
TXN_016102,UPI,Android,Tier 1,4G,12,1889.98,med,1,0
TXN_016103,Wallet,Android,Tier 1,5G,21,20.0,low,0,1
TXN_016104,UPI,Android,Tier 2,4G,8,443.9,low,1,1
TXN_016105,UPI,Android,Tier 1,4G,19,9731.29,high,2,1
TXN_016106,UPI,Android,Tier 1,5G,1,1465.7,med,0,1
TXN_016107,UPI,Android,Tier 1,5G,11,837.27,med,2,0
TXN_016108,UPI,Android,Tier 2,4G,7,1823.95,med,0,1
TXN_016109,Wallet,Android,Tier 1,4G,15,2689.57,high,0,0
TXN_016110,PayLater,Android,Tier 1,4G,0,68.22,low,0,1
